Unnamed: 0,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
13,24.5,15.55555556,58.3,14.966862,1012.53061,0,12,2022,Thonburi Power Sub Station
14,24.83333333,16.16666667,58.9,10.782578,1012.53061,0,12,2022,Thonburi Power Sub Station
15,26.72222222,18.33333333,60.9,9.495106,1009.14422,0,12,2022,Thonburi Power Sub Station
16,27.16666667,19.83333333,64.7,13.67939,1009.14422,0,12,2022,Thonburi Power Sub Station
17,23.38888889,13.27777778,53.6,22.369826,1012.53061,0,12,2022,Thonburi Power Sub Station
18,22.5,12.27777778,52.6,10.782578,1012.53061,0,12,2022,Thonburi Power Sub Station
19,24.5,14.77777778,55.4,9.495106,1012.53061,0,12,2022,Thonburi Power Sub Station
20,26.38888889,17.11111111,57.3,8.207634,1009.14422,0,12,2022,Thonburi Power Sub Station
21,26.33333333,18.22222222,62.2,6.759228,1009.14422,0,12,2022,Thonburi Power Sub Station
22,26.77777778,17.88888889,59.6,10.621644,1009.14422,0,12,2022,Thonburi Power Sub Station
23,25.72222222,16.94444444,58.4,14.162192,1012.53061,0,12,2022,Thonburi Power Sub Station
24,25,16.38888889,59.2,13.840324,1015.917,0,12,2022,Thonburi Power Sub Station
25,25.05555556,15.55555556,56.8,10.46071,1015.917,0,12,2022,Thonburi Power Sub Station
26,25.55555556,16.16666667,57.1,7.563898,1015.917,0,12,2022,Thonburi Power Sub Station
27,26.22222222,16.61111111,57.5,7.724832,1015.917,0,12,2022,Thonburi Power Sub Station
28,26.55555556,16.66666667,55.6,7.402964,1015.917,0,12,2022,Thonburi Power Sub Station
29,26.27777778,17.77777778,60.2,13.035654,1015.917,0,12,2022,Thonburi Power Sub Station
30,25.27777778,17.11111111,60.5,13.196588,1015.917,0,12,2022,Thonburi Power Sub Station
0,29.33333333,23.61111111,72.7,10.943512,1002.37144,0,7,2022,Thonburi Power Sub Station
1,29.11111111,24.22222222,75.7,12.713786,1002.37144,0,7,2022,Thonburi Power Sub Station
2,29.55555556,23.83333333,72.8,12.552852,1002.37144,0,7,2022,Thonburi Power Sub Station
3,29.66666667,23.33333333,69.7,15.771532,1002.37144,0,7,2022,Thonburi Power Sub Station
4,29.88888889,23.88888889,70.9,13.518456,1005.75783,0,7,2022,Thonburi Power Sub Station
5,29.88888889,22.94444444,67.4,9.495106,1005.75783,0,7,2022,Thonburi Power Sub Station
6,30.11111111,23.05555556,66.3,10.782578,1005.75783,0,7,2022,Thonburi Power Sub Station
7,29.33333333,22.94444444,69.5,13.196588,1005.75783,0,7,2022,Thonburi Power Sub Station
8,27.88888889,23.33333333,78.3,10.46071,1005.75783,0,7,2022,Thonburi Power Sub Station
9,29.16666667,21.88888889,65.7,11.104446,1005.75783,0,7,2022,Thonburi Power Sub Station
10,28.83333333,21.55555556,64.4,11.104446,1005.75783,0,7,2022,Thonburi Power Sub Station
11,28.05555556,21.55555556,67.6,13.67939,1005.75783,0,7,2022,Thonburi Power Sub Station
12,25.94444444,21.83333333,77.5,11.748182,1002.37144,0,7,2022,Thonburi Power Sub Station
13,28.38888889,22.22222222,70.3,10.46071,1002.37144,0,7,2022,Thonburi Power Sub Station
14,28.5,23.88888889,77.3,9.173238,1005.75783,0,7,2022,Thonburi Power Sub Station
15,29.05555556,24.16666667,75.8,9.816974,1005.75783,0,7,2022,Thonburi Power Sub Station
16,29.05555556,23.38888889,73.3,9.816974,1005.75783,0,7,2022,Thonburi Power Sub Station
17,30,23.77777778,70.8,10.138842,1005.75783,0,7,2022,Thonburi Power Sub Station
18,30.38888889,23.05555556,65.2,13.357522,1005.75783,0,7,2022,Thonburi Power Sub Station
19,29,23.5,74.2,12.07005,1005.75783,0,7,2022,Thonburi Power Sub Station
20,26.11111111,23.88888889,88.4,9.977908,1005.75783,0,7,2022,Thonburi Power Sub Station
21,28.61111111,23.5,75,13.67939,1009.14422,0,7,2022,Thonburi Power Sub Station
22,28.16666667,23.72222222,78.1,10.943512,1009.14422,0,7,2022,Thonburi Power Sub Station
23,28.44444444,23.44444444,75.9,9.334172,1005.75783,0,7,2022,Thonburi Power Sub Station
24,28.83333333,23.5,74.5,8.529502,1005.75783,0,7,2022,Thonburi Power Sub Station
25,30.22222222,23.88888889,69.8,8.529502,1005.75783,0,7,2022,Thonburi Power Sub Station
26,30.05555556,24.22222222,71.6,10.943512,1005.75783,0,7,2022,Thonburi Power Sub Station
27,29.27777778,23.5,72.2,10.299776,1005.75783,0,7,2022,Thonburi Power Sub Station
28,29.88888889,24,71.2,14.001258,1005.75783,0,7,2022,Thonburi Power Sub Station
29,29.88888889,24.72222222,74,12.07005,1005.75783,0,7,2022,Thonburi Power Sub Station
30,29,24.16666667,76.7,9.495106,1005.75783,0,7,2022,Thonburi Power Sub Station
0,22.83333333,14.5,60.3,14.162192,1015.917,0,1,2021,Thonburi Power Sub Station
1,23.5,14.05555556,56.4,10.46071,1012.53061,0,1,2021,Thonburi Power Sub Station
2,25.88888889,15.94444444,55.1,9.816974,1012.53061,0,1,2021,Thonburi Power Sub Station
3,26.55555556,17.88888889,59.5,10.943512,1012.53061,0,1,2021,Thonburi Power Sub Station
4,27.05555556,19.27777778,63.1,5.793624,1012.53061,0,1,2021,Thonburi Power Sub Station
5,28.44444444,20.05555556,61.9,8.529502,1009.14422,0,1,2021,Thonburi Power Sub Station
6,28.16666667,20.16666667,62.8,9.816974,1009.14422,0,1,2021,Thonburi Power Sub Station
7,27.44444444,20.16666667,65.2,15.28873,1009.14422,0,1,2021,Thonburi Power Sub Station
8,24.88888889,16.72222222,61.1,16.0934,1012.53061,0,1,2021,Thonburi Power Sub Station
9,24.77777778,16.16666667,59.4,12.713786,1012.53061,0,1,2021,Thonburi Power Sub Station
10,24.55555556,16.11111111,60.1,15.771532,1012.53061,0,1,2021,Thonburi Power Sub Station
11,21.11111111,11.38888889,54.2,18.668344,1015.917,0,1,2021,Thonburi Power Sub Station
12,21.05555556,9.722222222,49.4,8.207634,1012.53061,0,1,2021,Thonburi Power Sub Station
13,23.11111111,13.38888889,57,7.402964,1012.53061,0,1,2021,Thonburi Power Sub Station
14,24.72222222,16.5,63.2,7.563898,1009.14422,0,1,2021,Thonburi Power Sub Station
15,25.83333333,20.16666667,73.2,8.529502,1009.14422,0,1,2021,Thonburi Power Sub Station
16,27.11111111,19.94444444,68.3,13.035654,1012.53061,0,1,2021,Thonburi Power Sub Station
17,23.83333333,14.61111111,57.1,17.863674,1012.53061,0,1,2021,Thonburi Power Sub Station
18,22.72222222,14.11111111,59.4,11.104446,1012.53061,0,1,2021,Thonburi Power Sub Station
19,23.72222222,14.72222222,59,7.563898,1012.53061,0,1,2021,Thonburi Power Sub Station
20,24.22222222,15.27777778,59.5,6.920162,1012.53061,0,1,2021,Thonburi Power Sub Station
21,25.38888889,17.27777778,63.6,5.310822,1009.14422,0,1,2021,Thonburi Power Sub Station
22,26.94444444,18.61111111,62.8,6.759228,1009.14422,0,1,2021,Thonburi Power Sub Station
23,27.33333333,21.22222222,71.5,10.138842,1012.53061,0,1,2021,Thonburi Power Sub Station
24,27.77777778,23.05555556,77.9,8.529502,1009.14422,0,1,2021,Thonburi Power Sub Station
25,28.05555556,23.61111111,79.2,8.368568,1009.14422,0,1,2021,Thonburi Power Sub Station
26,28.33333333,23.11111111,76.4,9.495106,1009.14422,0,1,2021,Thonburi Power Sub Station
27,28.88888889,23,73.7,8.207634,1012.53061,0,1,2021,Thonburi Power Sub Station
28,27.94444444,19,59.5,13.357522,1012.53061,0,1,2021,Thonburi Power Sub Station
29,27.27777778,18.11111111,58.3,11.26538,1012.53061,0,1,2021,Thonburi Power Sub Station
30,27.11111111,17.66666667,57,10.46071,1012.53061,0,1,2021,Thonburi Power Sub Station
0,32.77777778,21.94444444,54.2,14.001258,1005.75783,0,6,2015,Thonburi Power Sub Station
1,32.33333333,21.88888889,54.8,12.552852,985.43949,0,6,2015,Thonburi Power Sub Station
2,30.55555556,22.83333333,63.9,10.621644,1009.14422,0,6,2015,Thonburi Power Sub Station
3,31.11111111,23.55555556,65.2,15.28873,1009.14422,0,6,2015,Thonburi Power Sub Station
4,32.05555556,23.38888889,61.2,13.035654,1009.14422,0,6,2015,Thonburi Power Sub Station
5,32.77777778,23,58.1,14.162192,1005.75783,0,6,2015,Thonburi Power Sub Station
6,32.77777778,23.33333333,58.9,16.89807,1005.75783,0,6,2015,Thonburi Power Sub Station
7,30.66666667,23.77777778,67.1,16.0934,1009.14422,0,6,2015,Thonburi Power Sub Station
8,30,22.77777778,65.9,14.162192,1009.14422,0,6,2015,Thonburi Power Sub Station
9,31.66666667,23.22222222,62.7,12.07005,1005.75783,0,6,2015,Thonburi Power Sub Station
10,32.22222222,23.55555556,61.5,11.909116,1005.75783,0,6,2015,Thonburi Power Sub Station
11,31.33333333,23.55555556,63.9,10.299776,1009.14422,0,6,2015,Thonburi Power Sub Station
12,29.72222222,23.44444444,69.7,12.87472,1009.14422,0,6,2015,Thonburi Power Sub Station
13,30.11111111,23.27777778,68.3,12.552852,1005.75783,0,6,2015,Thonburi Power Sub Station
14,29.44444444,22.5,66.6,9.816974,1005.75783,0,6,2015,Thonburi Power Sub Station
15,28.88888889,23.5,73,11.748182,1005.75783,0,6,2015,Thonburi Power Sub Station
16,28.27777778,23.16666667,75.3,13.67939,1005.75783,0,6,2015,Thonburi Power Sub Station
17,28.72222222,23.55555556,74.8,9.977908,1005.75783,0,6,2015,Thonburi Power Sub Station
18,29.38888889,22.83333333,69.4,10.46071,1005.75783,0,6,2015,Thonburi Power Sub Station
19,29.94444444,22.27777778,65.4,10.943512,1005.75783,0,6,2015,Thonburi Power Sub Station
20,31.94444444,20.72222222,51.7,13.67939,1005.75783,0,6,2015,Thonburi Power Sub Station
21,30.38888889,21.66666667,59.5,14.162192,1005.75783,0,6,2015,Thonburi Power Sub Station
22,29.66666667,21.55555556,61.9,13.196588,1005.75783,0,6,2015,Thonburi Power Sub Station
23,29.72222222,22.16666667,63.6,15.771532,1005.75783,0,6,2015,Thonburi Power Sub Station
24,29.33333333,22.38888889,65.9,15.127796,1009.14422,0,6,2015,Thonburi Power Sub Station
25,28.88888889,21.83333333,65.2,15.771532,1009.14422,0,6,2015,Thonburi Power Sub Station
26,28.88888889,22.55555556,68.3,15.610598,1009.14422,0,6,2015,Thonburi Power Sub Station
27,29.72222222,22.66666667,66.8,13.840324,1012.53061,0,6,2015,Thonburi Power Sub Station
28,29.94444444,22.72222222,65.9,9.977908,1012.53061,0,6,2015,Thonburi Power Sub Station
29,30.33333333,20.88888889,56.8,12.07005,1009.14422,0,6,2015,Thonburi Power Sub Station
0,31,24,67.7,19.633948,1009.14422,0,4,2020,Thonburi Power Sub Station
1,31.11111111,23.55555556,66.4,19.633948,1009.14422,0,4,2020,Thonburi Power Sub Station
2,30.94444444,24.38888889,68.7,18.829278,1009.14422,0,4,2020,Thonburi Power Sub Station
3,31.55555556,24.11111111,66.5,17.380872,1009.14422,0,4,2020,Thonburi Power Sub Station
4,30.94444444,24.11111111,68.3,18.50741,1009.14422,0,4,2020,Thonburi Power Sub Station
5,31.11111111,24.16666667,67.3,20.438618,1009.14422,0,4,2020,Thonburi Power Sub Station
6,30.83333333,24.16666667,68.2,20.277684,1009.14422,0,4,2020,Thonburi Power Sub Station
7,31.05555556,23.66666667,65.9,20.277684,1009.14422,0,4,2020,Thonburi Power Sub Station
8,30.83333333,24,68.3,18.346476,1009.14422,0,4,2020,Thonburi Power Sub Station
9,30.94444444,24.05555556,67.7,14.644994,1012.53061,0,4,2020,Thonburi Power Sub Station
10,31.05555556,23.77777778,66.8,14.162192,1012.53061,0,4,2020,Thonburi Power Sub Station
11,31.11111111,24.5,68.4,17.380872,1009.14422,0,4,2020,Thonburi Power Sub Station
12,28.33333333,23.27777778,75.4,12.87472,1009.14422,0,4,2020,Thonburi Power Sub Station
13,29.61111111,23.05555556,69.9,11.587248,1012.53061,0,4,2020,Thonburi Power Sub Station
14,30.83333333,24.11111111,69.2,9.65604,1009.14422,0,4,2020,Thonburi Power Sub Station
15,30.66666667,24.33333333,69.8,15.610598,1009.14422,0,4,2020,Thonburi Power Sub Station
16,29.83333333,24.11111111,71.6,18.024608,1009.14422,0,4,2020,Thonburi Power Sub Station
17,30.27777778,23.83333333,69.5,12.230984,1009.14422,0,4,2020,Thonburi Power Sub Station
18,31.27777778,24.5,68.2,14.966862,1009.14422,0,4,2020,Thonburi Power Sub Station
19,31.27777778,24.44444444,67.9,14.966862,1009.14422,0,4,2020,Thonburi Power Sub Station
20,31.66666667,24.83333333,68.4,18.185542,1009.14422,0,4,2020,Thonburi Power Sub Station
21,32.33333333,24.16666667,63.6,20.599552,1009.14422,0,4,2020,Thonburi Power Sub Station
22,31.16666667,22.94444444,63.2,15.28873,1009.14422,0,4,2020,Thonburi Power Sub Station
23,30.22222222,22.38888889,63.4,11.26538,1009.14422,0,4,2020,Thonburi Power Sub Station
24,28.66666667,23.5,75.2,9.65604,1009.14422,0,4,2020,Thonburi Power Sub Station
25,30.33333333,22.16666667,64.5,9.173238,1009.14422,0,4,2020,Thonburi Power Sub Station
26,28.72222222,23.5,74.3,8.690436,1012.53061,0,4,2020,Thonburi Power Sub Station
27,30.44444444,22.05555556,63.8,11.426314,1009.14422,0,4,2020,Thonburi Power Sub Station
28,29.61111111,24.55555556,74.8,11.909116,1009.14422,0,4,2020,Thonburi Power Sub Station
29,29.94444444,24.55555556,74,11.26538,1009.14422,0,4,2020,Thonburi Power Sub Station
0,27.83333333,21.94444444,70.2,11.748182,1012.53061,0,3,2014,Thonburi Power Sub Station
1,28.11111111,22.11111111,69.8,14.001258,1009.14422,0,3,2014,Thonburi Power Sub Station
2,28.22222222,22.11111111,69.6,14.001258,1012.53061,0,3,2014,Thonburi Power Sub Station
3,28.27777778,22,69.2,14.162192,1012.53061,0,3,2014,Thonburi Power Sub Station
4,28.44444444,21.83333333,67.5,14.966862,1012.53061,0,3,2014,Thonburi Power Sub Station
5,29,22,66.7,19.473014,1012.53061,0,3,2014,Thonburi Power Sub Station
6,28.83333333,21.94444444,66.5,16.89807,1012.53061,0,3,2014,Thonburi Power Sub Station
7,28.77777778,21.66666667,65.7,18.024608,1012.53061,0,3,2014,Thonburi Power Sub Station
8,29.16666667,21.38888889,64.1,15.449664,1012.53061,0,3,2014,Thonburi Power Sub Station
9,29.11111111,22.44444444,68.1,21.082354,1012.53061,0,3,2014,Thonburi Power Sub Station
10,28.77777778,21.77777778,65.9,12.552852,1012.53061,0,3,2014,Thonburi Power Sub Station
11,29,22.27777778,67.5,17.219938,1012.53061,0,3,2014,Thonburi Power Sub Station
12,29.61111111,21.83333333,64.8,14.162192,988.82588,0,3,2014,Thonburi Power Sub Station
13,29.5,22.38888889,67.3,13.518456,1012.53061,0,3,2014,Thonburi Power Sub Station
14,29.83333333,22.77777778,67,12.713786,1012.53061,0,3,2014,Thonburi Power Sub Station
15,30.11111111,22.94444444,66.2,9.173238,1012.53061,0,3,2014,Thonburi Power Sub Station
16,29.16666667,21.66666667,62.8,13.357522,992.21227,0,3,2014,Thonburi Power Sub Station
17,30.22222222,22.44444444,64,15.28873,1012.53061,0,3,2014,Thonburi Power Sub Station
18,30.05555556,22.94444444,66.1,20.438618,1009.14422,0,3,2014,Thonburi Power Sub Station
19,30.05555556,23.38888889,68.2,18.668344,1009.14422,0,3,2014,Thonburi Power Sub Station
20,30.22222222,22.88888889,66.1,13.840324,1009.14422,0,3,2014,Thonburi Power Sub Station
21,27.66666667,22.33333333,72.8,11.748182,1009.14422,0,3,2014,Thonburi Power Sub Station
22,29.27777778,20.94444444,62.9,11.587248,1012.53061,0,3,2014,Thonburi Power Sub Station
23,29.83333333,22.22222222,66,10.943512,1012.53061,0,3,2014,Thonburi Power Sub Station
24,29.11111111,22.66666667,68.5,11.748182,1009.14422,0,3,2014,Thonburi Power Sub Station
25,29.88888889,22.94444444,67.3,14.48406,1009.14422,0,3,2014,Thonburi Power Sub Station
26,30.27777778,23.05555556,66.3,18.50741,1009.14422,0,3,2014,Thonburi Power Sub Station
27,30,23.33333333,68.2,20.92142,1009.14422,0,3,2014,Thonburi Power Sub Station
28,30.11111111,23.27777778,67.3,18.185542,1009.14422,0,3,2014,Thonburi Power Sub Station
29,30.44444444,22.77777778,64.2,19.794882,1009.14422,0,3,2014,Thonburi Power Sub Station
30,29.61111111,21.83333333,62.7,18.50741,985.43949,0,3,2014,Thonburi Power Sub Station
0,31.83333333,22.83333333,59.7,14.323126,1009.14422,0,5,2017,Thonburi Power Sub Station
1,31.88888889,24.11111111,63.9,15.771532,1009.14422,0,5,2017,Thonburi Power Sub Station
2,32.16666667,24.5,64.7,17.219938,1009.14422,0,5,2017,Thonburi Power Sub Station
3,32.38888889,24.61111111,64.3,18.024608,988.82588,0,5,2017,Thonburi Power Sub Station
4,28.94444444,22.61111111,69.4,12.230984,1012.53061,0,5,2017,Thonburi Power Sub Station
5,31,23.5,65.2,9.334172,1012.53061,0,5,2017,Thonburi Power Sub Station
6,29.83333333,21.88888889,63.8,12.391918,1012.53061,0,5,2017,Thonburi Power Sub Station
7,30.66666667,23.72222222,67.1,11.748182,1009.14422,0,5,2017,Thonburi Power Sub Station
8,30.38888889,22.88888889,65.1,12.552852,1009.14422,0,5,2017,Thonburi Power Sub Station
9,28.94444444,23.16666667,72.2,9.65604,1009.14422,0,5,2017,Thonburi Power Sub Station
10,29.55555556,22.94444444,68.8,12.07005,1009.14422,0,5,2017,Thonburi Power Sub Station
11,28.05555556,24.27777778,80.4,7.724832,1009.14422,0,5,2017,Thonburi Power Sub Station
12,29.27777778,24.27777778,75.1,10.782578,1009.14422,0,5,2017,Thonburi Power Sub Station
13,28.55555556,24,77,9.334172,1009.14422,0,5,2017,Thonburi Power Sub Station
14,29.33333333,23.72222222,72.8,13.357522,1005.75783,0,5,2017,Thonburi Power Sub Station
15,28.55555556,23.66666667,75.8,15.771532,1005.75783,0,5,2017,Thonburi Power Sub Station
16,27.77777778,24.11111111,81.2,17.219938,1005.75783,0,5,2017,Thonburi Power Sub Station
17,30,26.11111111,79,13.67939,1009.14422,0,5,2017,Thonburi Power Sub Station
18,28.88888889,24.27777778,77,9.816974,1009.14422,0,5,2017,Thonburi Power Sub Station
19,30.05555556,24.61111111,73.6,10.138842,1005.75783,0,5,2017,Thonburi Power Sub Station
20,31.27777778,24.88888889,69.8,11.909116,1005.75783,0,5,2017,Thonburi Power Sub Station
21,31.72222222,24.66666667,67.1,12.713786,1005.75783,0,5,2017,Thonburi Power Sub Station
22,30.83333333,25,71.4,12.87472,1005.75783,0,5,2017,Thonburi Power Sub Station
23,30.05555556,24.5,72.8,11.426314,1005.75783,0,5,2017,Thonburi Power Sub Station
24,28.05555556,23.27777778,77.1,9.012304,1005.75783,0,5,2017,Thonburi Power Sub Station
25,28.11111111,23.88888889,78.5,10.138842,1005.75783,0,5,2017,Thonburi Power Sub Station
26,27.77777778,24.33333333,82.7,5.793624,1005.75783,0,5,2017,Thonburi Power Sub Station
27,28.77777778,23.94444444,76.2,10.782578,1005.75783,0,5,2017,Thonburi Power Sub Station
28,28.83333333,24.22222222,77,13.196588,1005.75783,0,5,2017,Thonburi Power Sub Station
29,28.77777778,24.38888889,77,12.552852,1009.14422,0,5,2017,Thonburi Power Sub Station
30,29.38888889,24.33333333,75.4,9.012304,1009.14422,0,5,2017,Thonburi Power Sub Station
0,28.72222222,23.33333333,74.7,9.977908,1009.14422,0,10,2018,Thonburi Power Sub Station
1,28.22222222,22.94444444,74.3,9.816974,1009.14422,0,10,2018,Thonburi Power Sub Station
2,29.11111111,22.77777778,70,7.563898,1009.14422,0,10,2018,Thonburi Power Sub Station
3,29.33333333,22.22222222,67.3,12.552852,1009.14422,0,10,2018,Thonburi Power Sub Station
4,27.61111111,23.16666667,78.6,13.840324,1009.14422,0,10,2018,Thonburi Power Sub Station
5,27.83333333,23.33333333,78.3,10.46071,1009.14422,0,10,2018,Thonburi Power Sub Station
6,28.83333333,23.33333333,74.2,9.173238,1009.14422,0,10,2018,Thonburi Power Sub Station
7,29,23.5,73.8,10.138842,1009.14422,0,10,2018,Thonburi Power Sub Station
8,28.55555556,22.72222222,71.6,7.563898,1009.14422,0,10,2018,Thonburi Power Sub Station
9,29.72222222,22.66666667,66.8,8.207634,1009.14422,0,10,2018,Thonburi Power Sub Station
10,30.11111111,22.77777778,66.7,10.782578,1012.53061,0,10,2018,Thonburi Power Sub Station
11,30.33333333,21.83333333,60.3,14.323126,1012.53061,0,10,2018,Thonburi Power Sub Station
12,28.66666667,22.61111111,70.6,8.0467,1012.53061,0,10,2018,Thonburi Power Sub Station
13,29.83333333,23.44444444,70.1,8.690436,1012.53061,0,10,2018,Thonburi Power Sub Station
14,29.11111111,23.27777778,72.1,9.334172,1012.53061,0,10,2018,Thonburi Power Sub Station
15,29.72222222,24.5,74.1,12.230984,1012.53061,0,10,2018,Thonburi Power Sub Station
16,29.27777778,24.55555556,76.3,10.782578,1009.14422,0,10,2018,Thonburi Power Sub Station
17,29.5,24.22222222,74.1,8.0467,1009.14422,0,10,2018,Thonburi Power Sub Station
18,29.05555556,23.88888889,74.6,8.0467,1009.14422,0,10,2018,Thonburi Power Sub Station
19,27.61111111,24.44444444,83.8,11.26538,1009.14422,0,10,2018,Thonburi Power Sub Station
20,27.05555556,24.72222222,88.2,13.196588,1012.53061,0,10,2018,Thonburi Power Sub Station
21,28.33333333,24.72222222,81.8,10.299776,1012.53061,0,10,2018,Thonburi Power Sub Station
22,27.5,24.16666667,83.2,8.207634,1012.53061,0,10,2018,Thonburi Power Sub Station
23,28,24.16666667,80.9,9.65604,1012.53061,0,10,2018,Thonburi Power Sub Station
24,28.77777778,24.88888889,80.3,8.207634,1012.53061,0,10,2018,Thonburi Power Sub Station
25,28.83333333,24.38888889,78.8,9.495106,1012.53061,0,10,2018,Thonburi Power Sub Station
26,29.77777778,23.55555556,71,10.943512,992.21227,0,10,2018,Thonburi Power Sub Station
27,29.55555556,22.83333333,68.8,11.426314,1012.53061,0,10,2018,Thonburi Power Sub Station
28,29.55555556,23.11111111,69.4,11.748182,1009.14422,0,10,2018,Thonburi Power Sub Station
29,28.55555556,20,59,19.31208,988.82588,0,10,2018,Thonburi Power Sub Station
30,28.61111111,16.55555556,49.2,19.633948,1012.53061,0,10,2018,Thonburi Power Sub Station
0,26.5,14.88888889,51,6.276426,1009.14422,0,2,2023,Thonburi Power Sub Station
1,28.5,19.27777778,59.8,6.759228,1009.14422,0,2,2023,Thonburi Power Sub Station
2,28.77777778,21.55555556,65.8,10.299776,1009.14422,0,2,2023,Thonburi Power Sub Station
3,28.83333333,22.83333333,71.3,10.782578,1009.14422,0,2,2023,Thonburi Power Sub Station
4,28.83333333,21.88888889,67.8,9.334172,1009.14422,0,2,2023,Thonburi Power Sub Station
5,28.94444444,22.61111111,70.1,14.001258,1009.14422,0,2,2023,Thonburi Power Sub Station
6,28.77777778,22.05555556,68.3,15.449664,1009.14422,0,2,2023,Thonburi Power Sub Station
7,29.05555556,22,67.6,12.713786,1009.14422,0,2,2023,Thonburi Power Sub Station
8,28.88888889,22.55555556,70.2,16.0934,1009.14422,0,2,2023,Thonburi Power Sub Station
9,28.94444444,22.11111111,68.3,14.323126,1009.14422,0,2,2023,Thonburi Power Sub Station
10,29.38888889,21.33333333,64.3,15.610598,1009.14422,0,2,2023,Thonburi Power Sub Station
11,29.16666667,22,66.9,16.576202,1009.14422,0,2,2023,Thonburi Power Sub Station
12,29.05555556,22.5,68.7,14.323126,1009.14422,0,2,2023,Thonburi Power Sub Station
13,29.38888889,22.66666667,69.2,12.391918,1009.14422,0,2,2023,Thonburi Power Sub Station
14,26.05555556,23.33333333,86.2,10.299776,1012.53061,0,2,2023,Thonburi Power Sub Station
15,26.44444444,21.27777778,74.4,12.391918,1012.53061,0,2,2023,Thonburi Power Sub Station
16,26.88888889,19.33333333,64.4,12.552852,1012.53061,0,2,2023,Thonburi Power Sub Station
17,27.83333333,18.05555556,56.6,9.334172,1012.53061,0,2,2023,Thonburi Power Sub Station
18,29,19.11111111,56.9,8.0467,1012.53061,0,2,2023,Thonburi Power Sub Station
19,28.77777778,18.5,54.5,12.552852,1012.53061,0,2,2023,Thonburi Power Sub Station
20,28.5,18.5,56.2,10.621644,1012.53061,0,2,2023,Thonburi Power Sub Station
21,28.83333333,17.88888889,53.4,11.909116,1012.53061,0,2,2023,Thonburi Power Sub Station
22,29.16666667,16.88888889,48.3,8.207634,1012.53061,0,2,2023,Thonburi Power Sub Station
23,29.72222222,16.44444444,47.8,10.299776,1009.14422,0,2,2023,Thonburi Power Sub Station
24,28.22222222,16.55555556,49,18.990212,1012.53061,0,2,2023,Thonburi Power Sub Station
25,26.27777778,14.72222222,49.4,21.082354,1015.917,0,2,2023,Thonburi Power Sub Station
26,25.72222222,15.33333333,53.3,14.48406,1015.917,0,2,2023,Thonburi Power Sub Station
27,27.38888889,16.44444444,52.3,8.690436,1015.917,0,2,2023,Thonburi Power Sub Station
0,27.83333333,24.05555556,81.5,14.48406,1005.75783,0,9,2019,Thonburi Power Sub Station
1,28.22222222,23.11111111,74.9,10.46071,1005.75783,0,9,2019,Thonburi Power Sub Station
2,26.72222222,23.72222222,85.1,9.65604,1005.75783,0,9,2019,Thonburi Power Sub Station
3,27.22222222,24.22222222,84.3,9.334172,1005.75783,0,9,2019,Thonburi Power Sub Station
4,27.5,23.55555556,80.9,12.07005,1005.75783,0,9,2019,Thonburi Power Sub Station
5,27.77777778,24.16666667,82.1,10.621644,1005.75783,0,9,2019,Thonburi Power Sub Station
6,28.83333333,23.5,73.8,9.65604,1009.14422,0,9,2019,Thonburi Power Sub Station
7,27.83333333,22.94444444,75.5,10.46071,1009.14422,0,9,2019,Thonburi Power Sub Station
8,28.22222222,24,78.7,13.196588,1009.14422,0,9,2019,Thonburi Power Sub Station
9,28.61111111,24,77.2,12.391918,1009.14422,0,9,2019,Thonburi Power Sub Station
10,29,23.27777778,73,7.724832,1012.53061,0,9,2019,Thonburi Power Sub Station
11,29.05555556,22.77777778,70.9,9.334172,1012.53061,0,9,2019,Thonburi Power Sub Station
12,29.5,22.77777778,68,13.196588,1009.14422,0,9,2019,Thonburi Power Sub Station
13,27.72222222,23.72222222,80.2,8.207634,1005.75783,0,9,2019,Thonburi Power Sub Station
14,28.5,24.72222222,81.1,10.299776,1005.75783,0,9,2019,Thonburi Power Sub Station
15,27.61111111,23.94444444,81.4,8.0467,1005.75783,0,9,2019,Thonburi Power Sub Station
16,29.05555556,24.88888889,79.4,10.138842,1005.75783,0,9,2019,Thonburi Power Sub Station
17,28.94444444,24.05555556,76.8,7.563898,1009.14422,0,9,2019,Thonburi Power Sub Station
18,27.11111111,24.05555556,84.5,8.0467,1009.14422,0,9,2019,Thonburi Power Sub Station
19,27.55555556,24.33333333,83.1,9.173238,1009.14422,0,9,2019,Thonburi Power Sub Station
20,26.27777778,24.44444444,90.6,6.598294,1009.14422,0,9,2019,Thonburi Power Sub Station
21,26.16666667,23.77777778,87.6,9.977908,1009.14422,0,9,2019,Thonburi Power Sub Station
22,25.77777778,23.61111111,88.7,11.909116,1012.53061,0,9,2019,Thonburi Power Sub Station
23,28.38888889,23.44444444,76.4,10.782578,1012.53061,0,9,2019,Thonburi Power Sub Station
24,29.5,23.11111111,69.8,11.26538,1012.53061,0,9,2019,Thonburi Power Sub Station
25,30.33333333,23.38888889,67.9,9.334172,1012.53061,0,9,2019,Thonburi Power Sub Station
26,29.88888889,23.88888889,71,9.65604,1012.53061,0,9,2019,Thonburi Power Sub Station
27,30.27777778,23.22222222,67.1,7.724832,1012.53061,0,9,2019,Thonburi Power Sub Station
